season,playerId,player,team,position,conference,bio_firstName,bio_lastName,bio_height,bio_weight,bio_jersey,bio_position,bio_homeCity,bio_homeState,bio_homeCountry,bio_homeLatitude,bio_homeLongitude,bio_homeCountyFIPS,bio_recruitIds,bio_recruitIds_count,stat_receiving_LONG,stat_receiving_REC,stat_receiving_TD,stat_receiving_YDS,stat_receiving_YPR,stat_interceptions_AVG,stat_interceptions_INT,stat_interceptions_TD,stat_interceptions_YDS,stat_kickReturns_AVG,stat_kickReturns_LONG,stat_kickReturns_NO,stat_kickReturns_TD,stat_kickReturns_YDS,stat_passing_ATT,stat_passing_COMPLETIONS,stat_passing_INT,stat_passing_PCT,stat_passing_TD,stat_passing_YDS,stat_passing_YPA,stat_puntReturns_AVG,stat_puntReturns_LONG,stat_puntReturns_NO,stat_puntReturns_TD,stat_puntReturns_YDS,stat_rushing_CAR,stat_rushing_LONG,stat_rushing_TD,stat_rushing_YDS,stat_rushing_YPC,stat_punting_In_20,stat_punting_LONG,stat_punting_NO,stat_punting_TB,stat_punting_YDS,stat_punting_YPP,stat_kicking_FGA,stat_kicking_FGM,stat_kicking_LONG,stat_kicking_PCT,stat_kicking_PTS,stat_kicking_XPA,stat_kicking_XPM,stat_defensive_PD,stat_defensive_QB_HUR,stat_defensive_SACKS,stat_defensive_SOLO,stat_defensive_TD,stat_defensive_TFL,stat_defensive_TOT,stat_fumbles_FUM,stat_fumbles_LOST,stat_fumbles_REC
2020,4374101,Jyran Mitchell,Northern Illinois,WR,Mid-American,Jyran,Mitchell,72.0,205.0,16.0,WR,Matteson,IL,USA,41.509832,-87.739267,17031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,-2.0,-1.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2020,4686812,Keion Battle,Northern Illinois,WR,MAC,Keion,Battle,73.0,200.0,83.0,WR,Plainfield,IL,USA,41.6086711,-88.2054345,17197,122129,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4374102,Kewan Parker,Northern Illinois,LB,MAC,Kewan,Parker,70.0,216.0,18.0,LB,Miami,FL,USA,25.7742658,-80.1936589,12086,128514,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4686832,Kobe Rios,Northern Illinois,OL,MAC,Kobe,Rios,78.0,300.0,76.0,OL,Rock Island,IL,USA,41.5094771,-90.5787477,17161,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,3921952,Kyle Pugh,Northern Illinois,LB,Mid-American,Kyle,Pugh,72.0,226.0,11.0,LB,Chicago Heights,IL,USA,41.5062834,-87.6357079,17031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.5,14.0,0.0,3.5,36.0,0.0,0.0,1.0
2020,4039476,Lance Deveaux Jr.,Northern Illinois,LB,Mid-American,Lance,Deveaux Jr.,70.0,223.0,2.0,LB,Pompano Beach,FL,USA,26.2378597,-80.1247667,12011,141201,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,1.0,5.0,,,
2020,4429570,Leif Engstrand,Northern Illinois,OL,MAC,Leif,Engstrand,80.0,335.0,75.0,OL,Oconomowoc,WI,USA,43.1116731,-88.4992659,55133,124164,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4362257,Leon Payne,Northern Illinois,WR,MAC,Leon,Payne,70.0,183.0,13.0,WR,Chicago,IL,USA,41.8755616,-87.6244212,17031,128631,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4258575,Liam Soraghan,Northern Illinois,TE,MAC,Liam,Soraghan,79.0,261.0,83.0,TE,Dearborn,MI,USA,42.3222599,-83.1763145,26163,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4428980,Logan Zschernitz,Northern Illinois,OL,MAC,Logan,Zschernitz,75.0,305.0,65.0,OL,Spencer,WI,USA,44.7577418,-90.2968012,55073,125207,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4686829,Luke Mallette,Northern Illinois,TE,MAC,Luke,Mallette,76.0,231.0,89.0,TE,Chicago,IL,USA,41.8755616,-87.6244212,17031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4605958,Malik Harvey,Northern Illinois,CB,MAC,Malik,Harvey,71.0,180.0,22.0,CB,Camden,NJ,USA,39.9448402,-75.1198911,34007,121931,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4686819,Manny Dominguez,Northern Illinois,LB,MAC,Manny,Dominguez,70.0,199.0,39.0,LB,Sycamore,IL,USA,41.9889173,-88.6867538,17037,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4426538,Mark Aitken,Northern Illinois,DB,MAC,Mark,Aitken,69.0,175.0,2.0,DB,Chicago,IL,USA,41.8755616,-87.6244212,17031,124621,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4374089,Marques Cox,Northern Illinois,OL,MAC,Marques,Cox,77.0,311.0,69.0,OL,Peoria,IL,USA,40.6938609,-89.5891008,17143,127575,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4258563,Matt Ference,Northern Illinois,P,Mid-American,Matt,Ference,71.0,186.0,36.0,P,Saint Louis,MO,USA,38.6264178,-90.1998378,29510,134110,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,62.0,30.0,1.0,1290.0,43.0,,,,,,,,,,,,,,,,,
2020,4686826,Matt Johnson,Northern Illinois,DE,MAC,Matt,Johnson,75.0,226.0,54.0,DE,Aurora,IL,USA,41.7571701,-88.3147539,17089,120620,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4686833,Matt Schooley,Northern Illinois,OL,MAC,Matt,Schooley,74.0,298.0,64.0,OL,Wisconsin Rapids,WI,USA,44.3917589,-89.8228767,55141,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4047760,Maximilian Thrower,Northern Illinois,TE,MAC,Maximilian,Thrower,76.0,232.0,87.0,TE,Detroit,MI,USA,42.3315509,-83.0466403,26163,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4428699,Messiah Travis,Northern Illinois,WR,Mid-American,Messiah,Travis,70.0,187.0,11.0,WR,Chicago,IL,USA,41.8755616,-87.6244212,17031,125574,1.0,23.0,5.0,1.0,58.0,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4258566,Michael Kennedy,Northern Illinois,DE,Mid-American,Michael,Kennedy,73.0,225.0,5.0,DE,Chicago,IL,USA,41.8755616,-87.6244212,17031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,4.0,0.0,2.5,17.0,0.0,0.0,2.0
2020,4569277,Michael Love,Northern Illinois,WR,MAC,Michael,Love,69.0,177.0,2.0,WR,Lagrange,IL,USA,41.6417165,-85.4166502,18087,124304,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4575694,Michael Newman,Northern Illinois,LB,MAC,Michael,Newman,75.0,208.0,53.0,LB,DeKalb,IL,USA,41.9294736,-88.7503647,17037,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4569272,Mike Cerniglia Jr.,Northern Illinois,TE,MAC,Mike,Cerniglia Jr.,75.0,240.0,48.0,TE,Madison,WI,USA,43.074761,-89.3837613,55025,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4374090,Mike DeHaan,Northern Illinois,TE,MAC,Mike,DeHaan,77.0,252.0,80.0,TE,Tinley Park,IL,USA,41.5733669,-87.7844944,17031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4686803,Miles Baggett,Northern Illinois,DT,Mid-American,Miles,Baggett,74.0,281.0,56.0,DT,Chicago,IL,USA,41.8755616,-87.6244212,17031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,5.0,,,
2020,4430602,Mohamed Toure,Northern Illinois,WR,Mid-American,Mohamed,Toure,74.0,200.0,9.0,WR,Irvington,NJ,USA,40.7323235,-74.2348684,34013,124160,1.0,44.0,1.0,0.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,3.0,,,
2020,4605960,Myles McGee,Northern Illinois,CB,Mid-American,Myles,McGee,72.0,182.0,13.0,CB,Canton,GA,USA,34.2367621,-84.4907621,13057,121130,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,5.0,,,
2020,4686814,Nate Beyer,Northern Illinois,OL,MAC,Nate,Beyer,76.0,310.0,53.0,OL,Sterling,IL,USA,41.788642,-89.6962194,17195,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4374095,Nathan Harman,Northern Illinois,LB,Mid-American,Nathan,Harman,71.0,225.0,51.0,LB,Monticello,IL,USA,40.026295,-88.567956,17147,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,3.0,,,
2020,4686816,Nazareth Bryant,Northern Illinois,RB,MAC,Nazareth,Bryant,70.0,185.0,24.0,RB,Oak Park,IL,USA,41.8878145,-87.7887615,17031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4428309,Nick Rattin,Northern Illinois,LB,Mid-American,Nick,Rattin,74.0,222.0,38.0,LB,Palatine,IL,USA,42.1105779,-88.0336888,17031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,33.0,,,
2020,4374104,Nolan Potter,Northern Illinois,OL,MAC,Nolan,Potter,78.0,301.0,69.0,OL,Cedar Rapids,IA,USA,41.9758872,-91.6704053,19113,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4686824,Patrick Hoffmann,Northern Illinois,WR,MAC,Patrick,Hoffmann,73.0,200.0,86.0,WR,Naperville,IL,USA,41.7728699,-88.1479278,17043,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4608751,Pierce Oppong,Northern Illinois,DE,Mid-American,Pierce,Oppong,75.0,264.0,8.0,DE,Bloomington,MN,USA,44.8322405,-93.3204872,27053,120794,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.5,7.0,0.0,2.5,16.0,,,
2020,4576292,Raishein Thomas,Northern Illinois,DL,Mid-American,Raishein,Thomas,76.0,300.0,25.0,DL,Racine,WI,USA,42.7260523,-87.7825242,55101,120796,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,8.0,0.0,1.0,20.0,,,
2020,4258564,Rayshawn Gay,Northern Illinois,LB,Mid-American,Rayshawn,Gay,74.0,219.0,57.0,LB,Maywood,IL,USA,41.8791979,-87.8431155,17031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,
2020,4374098,Reggie Jennings,Northern Illinois,DE,MAC,Reggie,Jennings,73.0,228.0,34.0,DE,Milwaukee,WI,USA,43.0349931,-87.922497,55079,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4250767,Rodney Thompson,Northern Illinois,QB,Mid-American,Rodney,Thompson,71.0,200.0,,QB,San Diego,CA,USA,32.7174209,-117.1627714,06073,,0.0,,,,,,,,,,,,,,,2.0,1.0,0.0,0.5,0.0,34.0,17.0,,,,,,6.0,14.0,1.0,20.0,3.3,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0
2020,4569274,Rondarius Gregory,Northern Illinois,RB,Mid-American,Rondarius,Gregory,67.0,197.0,22.0,RB,Nashville,TN,USA,36.1622296,-86.7743531,47037,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,10.0,11.0,0.0,47.0,4.7,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0
2020,3858269,Ross Bowers,Northern Illinois,QB,Mid-American,Ross,Bowers,74.0,200.0,12.0,QB,Bothell,WA,USA,47.7598697,-122.2068288,53033,,0.0,,,,,,,,,,,,,,,212.0,123.0,2.0,0.58,10.0,1365.0,6.4,,,,,,21.0,7.0,0.0,-87.0,-4.1,1.0,49.0,2.0,1.0,79.0,39.5,,,,,,,,,,,,,,,2.0,1.0,0.0
2020,4605962,Seth Thompson,Northern Illinois,OL,MAC,Seth,Thompson,76.0,292.0,62.0,OL,Eden Prairie,MN,USA,44.8546856,-93.470786,27053,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,3930045,Shaquan Oliver,Northern Illinois,RB,MAC,Shaquan,Oliver,70.0,211.0,23.0,RB,Montclair,NJ,USA,40.8164458,-74.2210643,34013,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4569280,Thomas Peterson,Northern Illinois,LS,MAC,Thomas,Peterson,76.0,260.0,67.0,LS,Mequon,WI,USA,43.2219088,-87.9822969,55089,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4569548,Tom Foley,Northern Illinois,P,MAC,Tom,Foley,76.0,234.0,98.0,P,Peoria,IL,USA,40.6938609,-89.5891008,17143,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4686835,Tom Vatter,Northern Illinois,QB,MAC,Tom,Vatter,74.0,200.0,6.0,QB,Chattanooga,TN,USA,35.0457219,-85.3094883,47065,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4426819,Tommy Brunner,Northern Illinois,DE,MAC,Tommy,Brunner,75.0,250.0,76.0,DE,Milwaukee,WI,USA,43.0349931,-87.922497,55079,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4433906,Trayvon Rudolph,Northern Illinois,WR,Mid-American,Trayvon,Rudolph,70.0,187.0,9.0,WR,Crete,IL,USA,41.4445334,-87.6313829,17197,120096,1.0,47.0,14.0,0.0,232.0,16.6,,,,,23.0,56.0,30.0,0.0,689.0,,,,,,,,8.0,8.0,1.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0
2020,4686806,Trevor Laffin,Northern Illinois,S,MAC,Trevor,Laffin,72.0,195.0,31.0,S,Carpentersville,IL,USA,42.1211364,-88.2578582,17089,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4428643,Tristen Tewes,Northern Illinois,TE,Mid-American,Tristen,Tewes,75.0,251.0,82.0,TE,Pleasant Plains,IL,USA,39.8728269,-89.9212211,17167,,0.0,,,,,,,,,,7.0,7.0,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,1.0,6.0,,,
2020,4565313,Tyler Pitcel,Northern Illinois,OL,MAC,Tyler,Pitcel,76.0,294.0,74.0,OL,Mukwonago,WI,USA,42.8666803,-88.3334274,55133,120755,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4428345,Tyrice Richie,Northern Illinois,WR,Mid-American,Tyrice,Richie,72.0,193.0,3.0,WR,Chicago,IL,USA,41.8755616,-87.6244212,17031,132113,1.0,43.0,52.0,4.0,584.0,11.2,,,,,,,,,,,,,,,,,,,,,,6.0,19.0,0.0,27.0,4.5,,,,,,,,,,,,,,,,,,,,,,,
2020,4427442,Tyrik Henderson,Northern Illinois,S,MAC,Tyrik,Henderson,71.0,192.0,21.0,S,Carol Stream,IL,USA,41.9125286,-88.1347927,17043,124354,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4240888,Vinny Labus,Northern Illinois,LB,MAC,Vinny,Labus,73.0,221.0,50.0,LB,Park Ridge,IL,USA,42.0112329,-87.8406031,17031,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4686823,Vondarious Gordon,Northern Illinois,RB,MAC,Vondarious,Gordon,71.0,207.0,35.0,RB,Great Lakes,IL,USA,42.3091892,-87.8500708,17097,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4590119,Walter Riley,Northern Illinois,LB,MAC,Walter,Riley,71.0,209.0,40.0,LB,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4258567,Weston Kramer,Northern Illinois,DL,Mid-American,Weston,Kramer,74.0,290.0,99.0,DL,Naperville,IL,USA,41.7728699,-88.1479278,17043,133972,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,4.0,0.0,3.0,17.0,,,
2020,4686802,Woodly Appolon,Northern Illinois,LB,MAC,Woodly,Appolon,76.0,206.0,29.0,LB,Montreal,PQ,Canada,,,,183793,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4374100,Zhamaine March,Northern Illinois,CB,Mid-American,Zhamaine,March,68.0,175.0,20.0,CB,Detroit,MI,USA,42.3315509,-83.0466403,26163,128503,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,5.0,,,
2020,4039101,Adam Luehrman,Ohio,TE,Mid-American,Adam,Luehrman,76.0,255.0,44.0,TE,Athens,OH,USA,39.3289242,-82.1012479,39009,,0.0,22.0,2.0,0.0,44.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4427854,Aidan MacDonald,Ohio,OL,MAC,Aidan,MacDonald,75.0,304.0,71.0,OL,Chardon,OH,USA,41.582466,-81.20334,39055,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4570287,Aiden Malenchek,Ohio,DE,Mid-American,Aiden,Malenchek,77.0,254.0,91.0,DE,Twinsburg,OH,USA,41.3125552,-81.4401129,39153,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,
2020,4362332,Alec Burton,Ohio,TE,Mid-American,Alec,Burton,76.0,246.0,2.0,TE,Danville,IN,USA,39.7606013,-86.5263879,18063,,0.0,5.0,1.0,0.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4374116,Alex Wolff,Ohio,S,Mid-American,Alex,Wolff,70.0,215.0,10.0,S,Chillicothe,OH,USA,39.3331197,-82.9824019,39141,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,4.0,,,
2020,4260944,Alvin Floyd,Ohio,S,Mid-American,Alvin,Floyd,70.0,187.0,20.0,S,North Miami Beach,FL,USA,25.9331488,-80.1625463,12086,,0.0,,,,,,-1.0,1.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4260959,Amos Ogun-Semore,Ohio,DE,MAC,Amos,Ogun-Semore,76.0,241.0,88.0,DE,Dacula,GA,USA,33.9887165,-83.8979573,13135,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4570273,Anthony Whitney,Ohio,WR,MAC,Anthony,Whitney,71.0,170.0,13.0,WR,Columbus,OH,USA,39.9622601,-83.0007065,39049,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4056052,Armani Rogers,Ohio,QB,Mid-American,Armani,Rogers,77.0,225.0,18.0,QB,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,,0.0,,,,,,,,,,,,,,,9.0,5.0,0.0,0.556,1.0,48.0,5.3,,,,,,19.0,29.0,2.0,114.0,6.0,,,,,,,,,,,,,,,,,,,,,,,
2020,4039113,Austin Conrad,Ohio,DE,Mid-American,Austin,Conrad,74.0,245.0,47.0,DE,Lagrange,OH,USA,41.2373401,-82.1198013,39093,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,14.0,0.0,2.0,16.0,,,
2020,4570277,Ben Johnson,Ohio,S,Mid-American,Ben,Johnson,75.0,205.0,30.0,S,Pickerington,OH,USA,39.896277299999994,-82.77319049748806,39045,125068,1.0,,,,,,,,,,13.3,27.0,3.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,0.5,8.0,,,
2020,4362326,Brett Kitrell,Ohio,OL,MAC,Brett,Kitrell,75.0,302.0,61.0,OL,Ashland,NE,USA,41.0391711,-96.3683917,31155,131815,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4260952,Brody Rodgers,Ohio,OL,MAC,Brody,Rodgers,76.0,324.0,79.0,OL,Athens,OH,USA,39.3289242,-82.1012479,39009,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4039114,Bryan Long Jr.,Ohio,WR,MAC,Bryan,Long Jr.,68.0,180.0,87.0,WR,Marietta,GA,USA,33.9528472,-84.5496148,13067,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4362321,Bryce Dugan,Ohio,DE,Mid-American,Bryce,Dugan,73.0,245.0,52.0,DE,Milford,OH,USA,39.174625,-84.2958988,39025,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,1.0,8.0,,,
2020,4362315,Bryce Houston,Ohio,LB,Mid-American,Bryce,Houston,72.0,246.0,32.0,LB,Lewis Center,OH,USA,40.1983958,-83.0101843,39041,129186,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,6.0,,,
2020,4608594,Bryce Kitrell,Ohio,RB,MAC,Bryce,Kitrell,71.0,195.0,26.0,RB,Ashland,NE,USA,41.0391711,-96.3683917,31155,121696,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4565767,Bryce McNair,Ohio,OL,MAC,Bryce,McNair,75.0,274.0,74.0,OL,Deerfield Beach,FL,USA,26.318342,-80.0996306,12011,120665,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4362324,Bryce Ramer,Ohio,OL,MAC,Bryce,Ramer,76.0,314.0,58.0,OL,Beaver,PA,USA,40.6953896,-80.3047887,42007,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4362339,Bryce Stai,Ohio,DE,Mid-American,Bryce,Stai,74.0,241.0,96.0,DE,Lincoln,NE,USA,40.8088861,-96.7077751,31109,128666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,
2020,4686788,CJ Harris,Ohio,QB,Mid-American,CJ,Harris,76.0,220.0,16.0,QB,West Bloomfield,MI,USA,42.5679,-83.3733,36069,120948,1.0,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,4.0,4.0,,,,,,3.0,13.0,0.0,16.0,5.3,,,,,,,,,,,,,,,,,,,,,,,
2020,4570274,Caden Campolieti,Ohio,LB,MAC,Caden,Campolieti,73.0,223.0,9.0,LB,Cleveland,OH,USA,41.5051613,-81.6934446,39035,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4612185,Cam Dorsey,Ohio,S,MAC,Cam,Dorsey,73.0,215.0,36.0,S,Alpharetta,GA,USA,34.0709576,-84.2747329,13121,120946,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4039089,Cameron Odom,Ohio,WR,Mid-American,Cameron,Odom,73.0,190.0,3.0,WR,Bedford,OH,USA,41.39311,-81.536509,39035,,0.0,26.0,2.0,0.0,35.0,17.5,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
2020,4426721,Cannon Blauser,Ohio,LB,Mid-American,Cannon,Blauser,73.0,234.0,33.0,LB,Hilliard,OH,USA,40.033814,-83.1596108,39049,123785,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,
2020,4429407,Casey Clanton,Ohio,TE,MAC,Casey,Clanton,75.0,255.0,83.0,TE,Phoenix,AZ,USA,33.4484367,-112.0741417,04013,124643,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4362335,Chandler Dietz,Ohio,TE,MAC,Chandler,Dietz,70.0,204.0,89.0,TE,Bethel Park,PA,USA,40.3275697,-80.0394977,42003,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
